ID;PID;Game;Study;Game_group;Condition;Condition_params;Resolution;Framerate;Bitrate;VQ;VF;VU;VD;AC;Age;Gender;Expertise;Monitor
2644;37;Game6;2;Game4_Game5_Game6;52;1080_30_4000;1080;30;4000;3,7;3,6;4,8;3,1;1;25;Female;3;Desktop
2645;37;Game5;2;Game4_Game5_Game6;53;1080_30_4000;1080;30;4000;4,6;4,5;4,9;4,4;1;25;Female;3;Desktop
2646;37;Game4;2;Game4_Game5_Game6;54;1080_30_4000;1080;30;4000;4,4;5;4,6;4,9;1;25;Female;3;Desktop
2647;37;Game4;2;Game4_Game5_Game6;55;1080_30_6000;1080;30;6000;5,2;5,6;5,3;5,6;1;25;Female;3;Desktop
2648;37;Game5;2;Game4_Game5_Game6;56;1080_30_6000;1080;30;6000;4,3;4,4;4,4;4,6;1;25;Female;3;Desktop
2649;37;Game6;2;Game4_Game5_Game6;57;1080_30_6000;1080;30;6000;3,9;4,2;4,8;4,1;1;25;Female;3;Desktop
2650;37;Game4;2;Game4_Game5_Game6;58;1080_30_50000;1080;30;50000;5,2;5,1;4,9;5,1;1;25;Female;3;Desktop
2651;37;Game5;2;Game4_Game5_Game6;59;1080_30_50000;1080;30;50000;4,6;4,6;5,2;4,6;1;25;Female;3;Desktop
2652;37;Game6;2;Game4_Game5_Game6;60;1080_30_50000;1080;30;50000;4,5;4,3;4,7;4,3;1;25;Female;3;Desktop
2653;37;Game5;2;Game4_Game5_Game6;61;1080_60_2000;1080;60;2000;2,8;3,5;3,6;2,3;0;25;Female;3;Desktop
2654;37;Game6;2;Game4_Game5_Game6;62;1080_60_2000;1080;60;2000;3,1;3,3;3,7;2,9;0;25;Female;3;Desktop
2655;37;Game4;2;Game4_Game5_Game6;63;1080_60_2000;1080;60;2000;4,1;3,8;4,6;4,3;1;25;Female;3;Desktop
2656;37;Game4;2;Game4_Game5_Game6;64;1080_60_4000;1080;60;4000;5,4;5,5;5,7;5,5;1;25;Female;3;Desktop
2657;37;Game6;2;Game4_Game5_Game6;65;1080_60_4000;1080;60;4000;4,5;4,3;4,8;4,3;1;25;Female;3;Desktop
2658;37;Game5;2;Game4_Game5_Game6;66;1080_60_4000;1080;60;4000;4,4;4,7;5;4,6;1;25;Female;3;Desktop
2659;37;Game4;2;Game4_Game5_Game6;67;1080_60_6000;1080;60;6000;4,9;5,1;4,8;5;1;25;Female;3;Desktop
2660;37;Game5;2;Game4_Game5_Game6;68;1080_60_6000;1080;60;6000;4,4;4,7;4,9;4,7;1;25;Female;3;Desktop
2661;37;Game6;2;Game4_Game5_Game6;69;1080_60_6000;1080;60;6000;3;3,5;4,4;2,6;0;25;Female;3;Desktop
2662;37;Game4;2;Game4_Game5_Game6;70;1080_60_50000;1080;60;50000;5,4;6;6;6;1;25;Female;3;Desktop
2663;37;Game5;2;Game4_Game5_Game6;71;1080_60_50000;1080;60;50000;3,8;3,6;5,1;3,4;0;25;Female;3;Desktop
2664;37;Game6;2;Game4_Game5_Game6;72;1080_60_50000;1080;60;50000;2,9;2,8;5,3;2,8;0;25;Female;3;Desktop
2665;38;Game6;2;Game4_Game5_Game6;1;480_30_300;480;30;300;2,7;2,2;3;5;0;26;Female;2;smallPhone
2666;38;Game5;2;Game4_Game5_Game6;2;480_30_300;480;30;300;3;2,4;2,3;5;0;26;Female;2;smallPhone
2667;38;Game4;2;Game4_Game5_Game6;3;480_30_300;480;30;300;2,9;2,3;2,9;5,5;0;26;Female;2;smallPhone
2668;38;Game5;2;Game4_Game5_Game6;4;480_30_1000;480;30;1000;4,4;5,1;3;4,4;0;26;Female;2;smallPhone
2669;38;Game4;2;Game4_Game5_Game6;5;480_30_1000;480;30;1000;3,3;3,8;3,1;4,4;0;26;Female;2;smallPhone
2670;38;Game6;2;Game4_Game5_Game6;6;480_30_1000;480;30;1000;2,6;2,7;2,8;5,4;0;26;Female;2;smallPhone
2671;38;Game4;2;Game4_Game5_Game6;7;480_30_2000;480;30;2000;4,8;5,1;2,7;4,7;1;26;Female;2;smallPhone
2672;38;Game6;2;Game4_Game5_Game6;8;480_30_2000;480;30;2000;4;3,7;2,9;5,3;0;26;Female;2;smallPhone
2673;38;Game5;2;Game4_Game5_Game6;9;480_30_2000;480;30;2000;4,7;5,1;2,7;5,3;1;26;Female;2;smallPhone
2674;38;Game4;2;Game4_Game5_Game6;10;480_30_6000;480;30;6000;5,1;5,6;5,6;5,6;1;26;Female;2;smallPhone
2675;38;Game5;2;Game4_Game5_Game6;11;480_30_6000;480;30;6000;4,6;4,9;3,4;4,6;1;26;Female;2;smallPhone
2676;38;Game6;2;Game4_Game5_Game6;12;480_30_6000;480;30;6000;4,9;5,3;3,2;6;1;26;Female;2;smallPhone
2677;38;Game5;2;Game4_Game5_Game6;13;480_60_300;480;60;300;2,1;2;2;3;0;26;Female;2;smallPhone
2678;38;Game4;2;Game4_Game5_Game6;14;480_60_300;480;60;300;2,1;2,1;2,3;3,3;0;26;Female;2;smallPhone
2679;38;Game6;2;Game4_Game5_Game6;15;480_60_300;480;60;300;1,6;1,7;1,7;4,3;0;26;Female;2;smallPhone
2680;38;Game5;2;Game4_Game5_Game6;16;480_60_1000;480;60;1000;3,6;2,5;2,6;3,7;0;26;Female;2;smallPhone
2681;38;Game6;2;Game4_Game5_Game6;17;480_60_1000;480;60;1000;3,1;2,6;3,4;5;0;26;Female;2;smallPhone
2682;38;Game4;2;Game4_Game5_Game6;18;480_60_1000;480;60;1000;3,9;3,2;3,4;3,7;0;26;Female;2;smallPhone
2683;38;Game6;2;Game4_Game5_Game6;19;480_60_2000;480;60;2000;4,1;3,2;3,2;4,6;1;26;Female;2;smallPhone
2684;38;Game4;2;Game4_Game5_Game6;20;480_60_2000;480;60;2000;4,9;5;2,2;5,4;1;26;Female;2;smallPhone
2685;38;Game5;2;Game4_Game5_Game6;21;480_60_2000;480;60;2000;5;5,2;5,2;5,2;1;26;Female;2;smallPhone
2686;38;Game5;2;Game4_Game5_Game6;22;480_60_6000;480;60;6000;5,6;5,6;4,6;5,3;1;26;Female;2;smallPhone
2687;38;Game6;2;Game4_Game5_Game6;23;480_60_6000;480;60;6000;4;5,1;2,7;5,2;1;26;Female;2;smallPhone
2688;38;Game4;2;Game4_Game5_Game6;24;480_60_6000;480;60;6000;4,4;4,4;2,7;5,9;1;26;Female;2;smallPhone
2689;38;Game6;2;Game4_Game5_Game6;25;720_30_1000;720;30;1000;3,3;2,1;3,3;4,3;0;26;Female;2;smallPhone
2690;38;Game5;2;Game4_Game5_Game6;26;720_30_1000;720;30;1000;4;2,8;4,5;4,6;0;26;Female;2;smallPhone
2691;38;Game4;2;Game4_Game5_Game6;27;720_30_1000;720;30;1000;4,9;3,1;4,9;4,9;1;26;Female;2;smallPhone
2692;38;Game4;2;Game4_Game5_Game6;28;720_30_2000;720;30;2000;4,8;3,9;5,2;3,4;1;26;Female;2;smallPhone
2693;38;Game5;2;Game4_Game5_Game6;29;720_30_2000;720;30;2000;5,4;4;5,2;3,6;1;26;Female;2;smallPhone
2694;38;Game6;2;Game4_Game5_Game6;30;720_30_2000;720;30;2000;5,5;3,8;5,4;5,4;1;26;Female;2;smallPhone
2695;38;Game6;2;Game4_Game5_Game6;31;720_30_4000;720;30;4000;5,2;5,6;5,4;3,2;1;26;Female;2;smallPhone
2696;38;Game5;2;Game4_Game5_Game6;32;720_30_4000;720;30;4000;5,4;5,4;5,4;3,5;1;26;Female;2;smallPhone
2697;38;Game4;2;Game4_Game5_Game6;33;720_30_4000;720;30;4000;4,9;5,2;5,1;3,2;1;26;Female;2;smallPhone
2698;38;Game4;2;Game4_Game5_Game6;34;720_30_50000;720;30;50000;5,7;5,6;5,5;3,3;1;26;Female;2;smallPhone
2699;38;Game5;2;Game4_Game5_Game6;35;720_30_50000;720;30;50000;4,8;4,6;5,3;3;0;26;Female;2;smallPhone
2700;38;Game6;2;Game4_Game5_Game6;36;720_30_50000;720;30;50000;4,4;3,8;4,6;3,3;1;26;Female;2;smallPhone
2701;38;Game4;2;Game4_Game5_Game6;37;720_60_1000;720;60;1000;3,2;2,7;3,4;4,5;0;26;Female;2;smallPhone
2702;38;Game6;2;Game4_Game5_Game6;38;720_60_1000;720;60;1000;3,3;2,2;3,2;5,1;0;26;Female;2;smallPhone
2703;38;Game5;2;Game4_Game5_Game6;39;720_60_1000;720;60;1000;3;2,4;3,9;5;0;26;Female;2;smallPhone
2704;38;Game4;2;Game4_Game5_Game6;40;720_60_2000;720;60;2000;4,1;3,6;4,7;3,8;0;26;Female;2;smallPhone
2705;38;Game5;2;Game4_Game5_Game6;41;720_60_2000;720;60;2000;3,8;3,7;3,7;4,7;0;26;Female;2;smallPhone
2706;38;Game6;2;Game4_Game5_Game6;42;720_60_2000;720;60;2000;3,8;3;5;2,5;0;26;Female;2;smallPhone
2707;38;Game5;2;Game4_Game5_Game6;43;720_60_4000;720;60;4000;4,6;3,6;3,7;5,3;1;26;Female;2;smallPhone
2708;38;Game4;2;Game4_Game5_Game6;44;720_60_4000;720;60;4000;4,1;5;5,1;3;1;26;Female;2;smallPhone
2709;38;Game6;2;Game4_Game5_Game6;45;720_60_4000;720;60;4000;5,2;3,7;4,7;5,4;1;26;Female;2;smallPhone
2710;38;Game4;2;Game4_Game5_Game6;46;720_60_50000;720;60;50000;5,1;4,7;4,8;3,2;0;26;Female;2;smallPhone
2711;38;Game6;2;Game4_Game5_Game6;47;720_60_50000;720;60;50000;5,6;5,5;5,5;3,7;1;26;Female;2;smallPhone
2712;38;Game5;2;Game4_Game5_Game6;48;720_60_50000;720;60;50000;5,8;5,8;5,8;5,8;1;26;Female;2;smallPhone
2713;38;Game5;2;Game4_Game5_Game6;49;1080_30_2000;1080;30;2000;3,6;3,1;3,2;3,8;0;26;Female;2;smallPhone
2714;38;Game6;2;Game4_Game5_Game6;50;1080_30_2000;1080;30;2000;3,4;2,5;4,1;5,2;0;26;Female;2;smallPhone
2715;38;Game4;2;Game4_Game5_Game6;51;1080_30_2000;1080;30;2000;4,9;3,6;5,2;5,1;1;26;Female;2;smallPhone
2716;38;Game6;2;Game4_Game5_Game6;52;1080_30_4000;1080;30;4000;5;3,4;4,9;4,9;1;26;Female;2;smallPhone
2717;38;Game5;2;Game4_Game5_Game6;53;1080_30_4000;1080;30;4000;5,2;3,8;5;5,1;1;26;Female;2;smallPhone
2718;38;Game4;2;Game4_Game5_Game6;54;1080_30_4000;1080;30;4000;6;6;6;6;1;26;Female;2;smallPhone
2719;38;Game4;2;Game4_Game5_Game6;55;1080_30_6000;1080;30;6000;6;6,1;6;6;1;26;Female;2;smallPhone
2720;38;Game5;2;Game4_Game5_Game6;56;1080_30_6000;1080;30;6000;5,8;3,8;4,8;4,8;1;26;Female;2;smallPhone
2721;38;Game6;2;Game4_Game5_Game6;57;1080_30_6000;1080;30;6000;5;3,8;5,1;5;1;26;Female;2;smallPhone
2722;38;Game4;2;Game4_Game5_Game6;58;1080_30_50000;1080;30;50000;6,2;6,2;6,2;6,2;1;26;Female;2;smallPhone
2723;38;Game5;2;Game4_Game5_Game6;59;1080_30_50000;1080;30;50000;6;6;6;6;1;26;Female;2;smallPhone
2724;38;Game6;2;Game4_Game5_Game6;60;1080_30_50000;1080;30;50000;5,7;5,7;5,7;5,7;1;26;Female;2;smallPhone
2725;38;Game5;2;Game4_Game5_Game6;61;1080_60_2000;1080;60;2000;4,1;2,4;4;5;0;26;Female;2;smallPhone
2726;38;Game6;2;Game4_Game5_Game6;62;1080_60_2000;1080;60;2000;3,7;2,6;4,9;4,9;0;26;Female;2;smallPhone
2727;38;Game4;2;Game4_Game5_Game6;63;1080_60_2000;1080;60;2000;3,7;2,6;3,7;2,7;0;26;Female;2;smallPhone
2728;38;Game4;2;Game4_Game5_Game6;64;1080_60_4000;1080;60;4000;4,5;3,7;5,1;3,3;1;26;Female;2;smallPhone
2729;38;Game6;2;Game4_Game5_Game6;65;1080_60_4000;1080;60;4000;4,7;3,8;5,3;5,3;1;26;Female;2;smallPhone
2730;38;Game5;2;Game4_Game5_Game6;66;1080_60_4000;1080;60;4000;4,9;3,8;5;5;1;26;Female;2;smallPhone
2731;38;Game4;2;Game4_Game5_Game6;67;1080_60_6000;1080;60;6000;4,8;5,3;5,3;3,4;1;26;Female;2;smallPhone
2732;38;Game5;2;Game4_Game5_Game6;68;1080_60_6000;1080;60;6000;4,8;3,7;5,2;3,5;1;26;Female;2;smallPhone
2733;38;Game6;2;Game4_Game5_Game6;69;1080_60_6000;1080;60;6000;5,6;3,9;5,3;5,4;1;26;Female;2;smallPhone
2734;38;Game4;2;Game4_Game5_Game6;70;1080_60_50000;1080;60;50000;5,4;5,2;5,6;3;1;26;Female;2;smallPhone
2735;38;Game5;2;Game4_Game5_Game6;71;1080_60_50000;1080;60;50000;5,8;5,5;5,6;4,4;1;26;Female;2;smallPhone
2736;38;Game6;2;Game4_Game5_Game6;72;1080_60_50000;1080;60;50000;6;6;6;6;1;26;Female;2;smallPhone
2737;39;Game6;2;Game4_Game5_Game6;1;480_30_300;480;30;300;1,4;1,4;1,5;6;0;31;Male;1;Desktop
2738;39;Game5;2;Game4_Game5_Game6;2;480_30_300;480;30;300;2;2;2;4;0;31;Male;1;Desktop
2739;39;Game4;2;Game4_Game5_Game6;3;480_30_300;480;30;300;2;2;2;5,6;0;31;Male;1;Desktop
2740;39;Game5;2;Game4_Game5_Game6;4;480_30_1000;480;30;1000;2;2;2;6;0;31;Male;1;Desktop
2741;39;Game4;2;Game4_Game5_Game6;5;480_30_1000;480;30;1000;3;5,2;2;5,6;0;31;Male;1;Desktop
2742;39;Game6;2;Game4_Game5_Game6;6;480_30_1000;480;30;1000;4;5,4;2,4;5,6;0;31;Male;1;Desktop
2743;39;Game4;2;Game4_Game5_Game6;7;480_30_2000;480;30;2000;3;6;3;6;0;31;Male;1;Desktop
2744;39;Game6;2;Game4_Game5_Game6;8;480_30_2000;480;30;2000;3,8;6;3;6;0;31;Male;1;Desktop
2745;39;Game5;2;Game4_Game5_Game6;9;480_30_2000;480;30;2000;4;6;3;5,6;0;31;Male;1;Desktop
2746;39;Game4;2;Game4_Game5_Game6;10;480_30_6000;480;30;6000;5;6;3;6;0;31;Male;1;Desktop
2747;39;Game5;2;Game4_Game5_Game6;11;480_30_6000;480;30;6000;5;6;3;5,8;1;31;Male;1;Desktop
2748;39;Game6;2;Game4_Game5_Game6;12;480_30_6000;480;30;6000;3;6;2;6;0;31;Male;1;Desktop
2749;39;Game5;2;Game4_Game5_Game6;13;480_60_300;480;60;300;1,4;1,4;1,4;5,8;0;31;Male;1;Desktop
2750;39;Game4;2;Game4_Game5_Game6;14;480_60_300;480;60;300;1,4;1,4;1,4;6;0;31;Male;1;Desktop
2751;39;Game6;2;Game4_Game5_Game6;15;480_60_300;480;60;300;1,5;1,5;1,5;6;0;31;Male;1;Desktop
2752;39;Game5;2;Game4_Game5_Game6;16;480_60_1000;480;60;1000;2,6;2;2;6;0;31;Male;1;Desktop
2753;39;Game6;2;Game4_Game5_Game6;17;480_60_1000;480;60;1000;2;5;3;6;0;31;Male;1;Desktop
2754;39;Game4;2;Game4_Game5_Game6;18;480_60_1000;480;60;1000;2;2,8;2;4,6;0;31;Male;1;Desktop
2755;39;Game6;2;Game4_Game5_Game6;19;480_60_2000;480;60;2000;2,4;6;2;6;0;31;Male;1;Desktop
2756;39;Game4;2;Game4_Game5_Game6;20;480_60_2000;480;60;2000;4;6;2,4;6;0;31;Male;1;Desktop
2757;39;Game5;2;Game4_Game5_Game6;21;480_60_2000;480;60;2000;3;6;2;6;0;31;Male;1;Desktop
2758;39;Game5;2;Game4_Game5_Game6;22;480_60_6000;480;60;6000;5;6;3;6;1;31;Male;1;Desktop
2759;39;Game6;2;Game4_Game5_Game6;23;480_60_6000;480;60;6000;3;6;2;6;0;31;Male;1;Desktop
2760;39;Game4;2;Game4_Game5_Game6;24;480_60_6000;480;60;6000;4;6;2;6;0;31;Male;1;Desktop
2761;39;Game6;2;Game4_Game5_Game6;25;720_30_1000;720;30;1000;2,4;2;2;6;0;31;Male;1;Desktop
2762;39;Game5;2;Game4_Game5_Game6;26;720_30_1000;720;30;1000;3;6,5;5,2;6;0;31;Male;1;Desktop
2763;39;Game4;2;Game4_Game5_Game6;27;720_30_1000;720;30;1000;3;5;3;6;0;31;Male;1;Desktop
2764;39;Game4;2;Game4_Game5_Game6;28;720_30_2000;720;30;2000;4;5;5;5,2;0;31;Male;1;Desktop
2765;39;Game5;2;Game4_Game5_Game6;29;720_30_2000;720;30;2000;4;4;4;5,6;0;31;Male;1;Desktop
2766;39;Game6;2;Game4_Game5_Game6;30;720_30_2000;720;30;2000;4;3;3;5,2;0;31;Male;1;Desktop
2767;39;Game6;2;Game4_Game5_Game6;31;720_30_4000;720;30;4000;4,6;4,6;5;5,6;1;31;Male;1;Desktop
2768;39;Game5;2;Game4_Game5_Game6;32;720_30_4000;720;30;4000;4,2;4;4;5,4;0;31;Male;1;Desktop
2769;39;Game4;2;Game4_Game5_Game6;33;720_30_4000;720;30;4000;5,1;6;3;5,4;0;31;Male;1;Desktop
2770;39;Game4;2;Game4_Game5_Game6;34;720_30_50000;720;30;50000;5,4;6;6;6;1;31;Male;1;Desktop
2771;39;Game5;2;Game4_Game5_Game6;35;720_30_50000;720;30;50000;5,6;6,5;5,2;6;1;31;Male;1;Desktop
2772;39;Game6;2;Game4_Game5_Game6;36;720_30_50000;720;30;50000;6;6;6;6;1;31;Male;1;Desktop
2773;39;Game4;2;Game4_Game5_Game6;37;720_60_1000;720;60;1000;2,4;2;2;6;0;31;Male;1;Desktop
2774;39;Game6;2;Game4_Game5_Game6;38;720_60_1000;720;60;1000;2;2;2;6;0;31;Male;1;Desktop
2775;39;Game5;2;Game4_Game5_Game6;39;720_60_1000;720;60;1000;2;2;2;6;0;31;Male;1;Desktop
2776;39;Game4;2;Game4_Game5_Game6;40;720_60_2000;720;60;2000;4;5;3;6;0;31;Male;1;Desktop
2777;39;Game5;2;Game4_Game5_Game6;41;720_60_2000;720;60;2000;3,6;3;3;6;0;31;Male;1;Desktop
2778;39;Game6;2;Game4_Game5_Game6;42;720_60_2000;720;60;2000;3;2,4;2,4;6;0;31;Male;1;Desktop
2779;39;Game5;2;Game4_Game5_Game6;43;720_60_4000;720;60;4000;3,6;5;4;5,4;0;31;Male;1;Desktop
2780;39;Game4;2;Game4_Game5_Game6;44;720_60_4000;720;60;4000;3;5,4;2,4;6;0;31;Male;1;Desktop
2781;39;Game6;2;Game4_Game5_Game6;45;720_60_4000;720;60;4000;4,4;5,4;3;5,8;0;31;Male;1;Desktop
2782;39;Game4;2;Game4_Game5_Game6;46;720_60_50000;720;60;50000;6;6;6;6;1;31;Male;1;Desktop
2783;39;Game6;2;Game4_Game5_Game6;47;720_60_50000;720;60;50000;6,5;6,5;6,5;6,5;1;31;Male;1;Desktop
2784;39;Game5;2;Game4_Game5_Game6;48;720_60_50000;720;60;50000;5;6;5;6;1;31;Male;1;Desktop
2785;39;Game5;2;Game4_Game5_Game6;49;1080_30_2000;1080;30;2000;3;2,6;5;5;0;31;Male;1;Desktop
2786;39;Game6;2;Game4_Game5_Game6;50;1080_30_2000;1080;30;2000;3;3;3;5,2;0;31;Male;1;Desktop
2787;39;Game4;2;Game4_Game5_Game6;51;1080_30_2000;1080;30;2000;4,4;6;2;6;0;31;Male;1;Desktop
2788;39;Game6;2;Game4_Game5_Game6;52;1080_30_4000;1080;30;4000;4;4;5,6;6;1;31;Male;1;Desktop
2789;39;Game5;2;Game4_Game5_Game6;53;1080_30_4000;1080;30;4000;5;4,5;5,6;6;1;31;Male;1;Desktop
2790;39;Game4;2;Game4_Game5_Game6;54;1080_30_4000;1080;30;4000;5;5,6;3,6;5,4;0;31;Male;1;Desktop
2791;39;Game4;2;Game4_Game5_Game6;55;1080_30_6000;1080;30;6000;5,4;5,6;6;6;1;31;Male;1;Desktop
2792;39;Game5;2;Game4_Game5_Game6;56;1080_30_6000;1080;30;6000;5;6;6;4,9;1;31;Male;1;Desktop
2793;39;Game6;2;Game4_Game5_Game6;57;1080_30_6000;1080;30;6000;5;5;6;6;1;31;Male;1;Desktop
2794;39;Game4;2;Game4_Game5_Game6;58;1080_30_50000;1080;30;50000;6;6;6;6;1;31;Male;1;Desktop
2795;39;Game5;2;Game4_Game5_Game6;59;1080_30_50000;1080;30;50000;6;6;6;5,6;1;31;Male;1;Desktop
2796;39;Game6;2;Game4_Game5_Game6;60;1080_30_50000;1080;30;50000;6;6;6;6;1;31;Male;1;Desktop
2797;39;Game5;2;Game4_Game5_Game6;61;1080_60_2000;1080;60;2000;2,8;2;5;6;0;31;Male;1;Desktop
2798;39;Game6;2;Game4_Game5_Game6;62;1080_60_2000;1080;60;2000;3;2;6;6;0;31;Male;1;Desktop
2799;39;Game4;2;Game4_Game5_Game6;63;1080_60_2000;1080;60;2000;2,6;2,6;2,6;5,4;0;31;Male;1;Desktop
2800;39;Game4;2;Game4_Game5_Game6;64;1080_60_4000;1080;60;4000;4;4;4;6;1;31;Male;1;Desktop
2801;39;Game6;2;Game4_Game5_Game6;65;1080_60_4000;1080;60;4000;4;3;3;6;0;31;Male;1;Desktop
2802;39;Game5;2;Game4_Game5_Game6;66;1080_60_4000;1080;60;4000;4;3;5,2;6;0;31;Male;1;Desktop
2803;39;Game4;2;Game4_Game5_Game6;67;1080_60_6000;1080;60;6000;6;6;5,6;6;1;31;Male;1;Desktop
2804;39;Game5;2;Game4_Game5_Game6;68;1080_60_6000;1080;60;6000;5;4;5,8;5,8;0;31;Male;1;Desktop
2805;39;Game6;2;Game4_Game5_Game6;69;1080_60_6000;1080;60;6000;4;3;5;5,4;0;31;Male;1;Desktop
2806;39;Game4;2;Game4_Game5_Game6;70;1080_60_50000;1080;60;50000;6;6;6;6;1;31;Male;1;Desktop
2807;39;Game5;2;Game4_Game5_Game6;71;1080_60_50000;1080;60;50000;6,5;6,5;6,5;6,5;1;31;Male;1;Desktop
2808;39;Game6;2;Game4_Game5_Game6;72;1080_60_50000;1080;60;50000;6;6;6;6;1;31;Male;1;Desktop
2809;40;Game6;2;Game4_Game5_Game6;1;480_30_300;480;30;300;2;1,8;1,6;6;0;24;Male;1;TV
2810;40;Game5;2;Game4_Game5_Game6;2;480_30_300;480;30;300;1,2;1,5;1,5;5,4;0;24;Male;1;TV
2811;40;Game4;2;Game4_Game5_Game6;3;480_30_300;480;30;300;1,8;2,3;2,1;3,6;0;24;Male;1;TV
2812;40;Game5;2;Game4_Game5_Game6;4;480_30_1000;480;30;1000;3;2,2;2,3;5,4;0;24;Male;1;TV
2813;40;Game4;2;Game4_Game5_Game6;5;480_30_1000;480;30;1000;2,8;2,5;2,8;4,4;0;24;Male;1;TV
2814;40;Game6;2;Game4_Game5_Game6;6;480_30_1000;480;30;1000;2;2,2;2,1;3,9;0;24;Male;1;TV
2815;40;Game4;2;Game4_Game5_Game6;7;480_30_2000;480;30;2000;3,4;3,1;3;3,1;0;24;Male;1;TV
2816;40;Game6;2;Game4_Game5_Game6;8;480_30_2000;480;30;2000;3;2,9;3,1;3,6;0;24;Male;1;TV
2817;40;Game5;2;Game4_Game5_Game6;9;480_30_2000;480;30;2000;3,6;4;5,8;5,4;1;24;Male;1;TV
2818;40;Game4;2;Game4_Game5_Game6;10;480_30_6000;480;30;6000;3,4;3,7;2,1;5,7;1;24;Male;1;TV
2819;40;Game5;2;Game4_Game5_Game6;11;480_30_6000;480;30;6000;4;4;4;4,6;1;24;Male;1;TV
2820;40;Game6;2;Game4_Game5_Game6;12;480_30_6000;480;30;6000;2,8;3,8;2,6;2,4;0;24;Male;1;TV
2821;40;Game5;2;Game4_Game5_Game6;13;480_60_300;480;60;300;1,9;1,7;1,7;3,9;0;24;Male;1;TV
2822;40;Game4;2;Game4_Game5_Game6;14;480_60_300;480;60;300;1,6;1,8;1,8;4;0;24;Male;1;TV
2823;40;Game6;2;Game4_Game5_Game6;15;480_60_300;480;60;300;1,3;1,3;2,4;4,3;0;24;Male;1;TV
2824;40;Game5;2;Game4_Game5_Game6;16;480_60_1000;480;60;1000;2,9;2,7;2;3,1;0;24;Male;1;TV
2825;40;Game6;2;Game4_Game5_Game6;17;480_60_1000;480;60;1000;2,1;2,8;2,7;3,3;0;24;Male;1;TV
2826;40;Game4;2;Game4_Game5_Game6;18;480_60_1000;480;60;1000;3,3;3,8;4,3;4,3;0;24;Male;1;TV
2827;40;Game6;2;Game4_Game5_Game6;19;480_60_2000;480;60;2000;3;2,6;2,4;5,8;0;24;Male;1;TV
2828;40;Game4;2;Game4_Game5_Game6;20;480_60_2000;480;60;2000;3;2;2,4;5,4;0;24;Male;1;TV
2829;40;Game5;2;Game4_Game5_Game6;21;480_60_2000;480;60;2000;3,3;3;3,3;3,6;0;24;Male;1;TV
2830;40;Game5;2;Game4_Game5_Game6;22;480_60_6000;480;60;6000;3,6;5,2;2,3;4,8;1;24;Male;1;TV
2831;40;Game6;2;Game4_Game5_Game6;23;480_60_6000;480;60;6000;4;3,6;2,5;5,6;1;24;Male;1;TV
2832;40;Game4;2;Game4_Game5_Game6;24;480_60_6000;480;60;6000;2,8;3,6;2,1;5,6;0;24;Male;1;TV
2833;40;Game6;2;Game4_Game5_Game6;25;720_30_1000;720;30;1000;2,2;2,5;2,6;4,8;0;24;Male;1;TV
2834;40;Game5;2;Game4_Game5_Game6;26;720_30_1000;720;30;1000;2;2;3,6;2;0;24;Male;1;TV
2835;40;Game4;2;Game4_Game5_Game6;27;720_30_1000;720;30;1000;2,3;2,2;2,6;4,2;0;24;Male;1;TV
2836;40;Game4;2;Game4_Game5_Game6;28;720_30_2000;720;30;2000;3,5;3,7;5,2;4,4;1;24;Male;1;TV
2837;40;Game5;2;Game4_Game5_Game6;29;720_30_2000;720;30;2000;4;3,7;2,7;4,6;1;24;Male;1;TV
2838;40;Game6;2;Game4_Game5_Game6;30;720_30_2000;720;30;2000;2,4;2,3;2,6;4,9;0;24;Male;1;TV
2839;40;Game6;2;Game4_Game5_Game6;31;720_30_4000;720;30;4000;3,5;3,5;2,3;5,6;0;24;Male;1;TV
2840;40;Game5;2;Game4_Game5_Game6;32;720_30_4000;720;30;4000;4,3;4,7;4;4,9;1;24;Male;1;TV
2841;40;Game4;2;Game4_Game5_Game6;33;720_30_4000;720;30;4000;3,9;3,6;3,7;2,9;0;24;Male;1;TV
2842;40;Game4;2;Game4_Game5_Game6;34;720_30_50000;720;30;50000;4,7;5,9;6;3;1;24;Male;1;TV
2843;40;Game5;2;Game4_Game5_Game6;35;720_30_50000;720;30;50000;5,9;5,9;5,9;5,9;1;24;Male;1;TV
2844;40;Game6;2;Game4_Game5_Game6;36;720_30_50000;720;30;50000;5,2;5,4;5,4;5,7;1;24;Male;1;TV
2845;40;Game4;2;Game4_Game5_Game6;37;720_60_1000;720;60;1000;2,5;2,1;2,1;4,7;0;24;Male;1;TV
2846;40;Game6;2;Game4_Game5_Game6;38;720_60_1000;720;60;1000;2,2;1,5;5,7;5,7;0;24;Male;1;TV
2847;40;Game5;2;Game4_Game5_Game6;39;720_60_1000;720;60;1000;1,8;1,7;2,2;4,6;0;24;Male;1;TV
2848;40;Game4;2;Game4_Game5_Game6;40;720_60_2000;720;60;2000;3,3;2,6;4,8;2,8;0;24;Male;1;TV
2849;40;Game5;2;Game4_Game5_Game6;41;720_60_2000;720;60;2000;2,6;2,5;3,6;3,9;0;24;Male;1;TV
2850;40;Game6;2;Game4_Game5_Game6;42;720_60_2000;720;60;2000;3;3,1;3,4;3,6;0;24;Male;1;TV
2851;40;Game5;2;Game4_Game5_Game6;43;720_60_4000;720;60;4000;3;3,1;5;3;0;24;Male;1;TV
